landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A51115,245.099,0.563,9.716,1.013,1.089,1.961,2.847,4.474,0.409,1.025,9.094,9.094,3.453,1.244,4.157,4.163,6.704,19.452,9.094,0.45,3.579,1.569,0.82,2.763,0.996
A51119,441.293,0.563,9.716,1.013,1.16,2.019,2.847,5.215,0.409,0.983,9.591,9.591,4.023,1.273,4.05,4.055,6.841,19.452,9.591,0.45,4.172,1.615,0.787,3.218,1.019
A51121,667.794,0.563,9.716,1.013,1.082,2.005,2.847,6.74,0.409,0.969,7.158,7.158,5.218,1.172,2.262,2.256,6.325,19.452,7.158,0.45,5.392,1.604,0.775,4.174,0.938
A51125,105.076,0.563,9.716,1.013,1.103,2.156,2.847,6.556,0.409,0.944,8.601,8.601,5.074,1.131,3.375,3.375,6.104,19.452,8.601,0.45,5.245,1.725,0.755,4.059,0.905
A51127,248.649,0.563,9.716,1.013,1.217,2.079,2.847,5.195,0.409,1.08,9.644,9.644,4.011,1.113,2.767,2.768,6.011,19.452,9.644,0.45,4.156,1.663,0.864,3.209,0.89
A51131,864.559,0.563,9.716,1.013,1.111,2.805,2.847,4.422,0.409,0.451,9.155,9.155,3.414,1.072,4.369,4.37,5.795,19.452,9.155,0.45,3.538,2.244,0.361,2.731,0.858
A51133,500.216,0.563,9.716,1.013,1.239,2.153,2.847,4.891,0.409,0.869,10.231,10.231,3.777,1.157,4.128,4.135,6.246,19.452,10.231,0.45,3.913,1.722,0.695,3.021,0.926
A51135,2411.374,0.563,9.716,1.013,1.173,2.013,2.847,8.645,0.409,1.448,9.32,9.32,6.651,1.385,2.487,2.486,7.438,19.452,9.32,0.45,6.916,1.61,1.158,5.32,1.108
A51137,1136.188,0.563,9.716,1.013,1.179,2.142,2.847,8.12,0.409,0.962,9.177,9.177,6.251,1.315,2.429,2.429,7.07,19.452,9.177,0.45,6.496,1.714,0.769,5.001,1.052
A51139,6938.955,0.563,9.716,1.013,1.384,2.122,2.847,9.314,0.409,2.027,10.044,10.044,7.189,1.794,2.2,2.201,9.605,19.452,10.044,0.45,7.451,1.698,1.622,5.752,1.435
A51145,1406.371,0.563,9.716,1.013,1.17,2.071,2.847,8.423,0.409,0.983,9.022,9.022,6.485,1.356,2.807,2.808,7.289,19.452,9.022,0.45,6.738,1.657,0.787,5.188,1.085
A51147,1468.807,0.563,9.716,1.013,1.133,1.962,2.847,8.235,0.409,1.031,8.441,8.441,6.353,1.275,2.33,2.331,6.866,19.452,8.441,0.45,6.588,1.57,0.825,5.082,1.02
A51149,332.299,0.563,9.716,1.013,1.331,2.367,2.847,5.159,0.409,1,11.109,11.109,3.977,1.321,2.711,2.713,7.073,19.452,11.109,0.45,4.128,1.893,0.8,3.182,1.057
A51153,1050.838,0.563,9.716,1.013,1.313,1.393,2.847,7.599,0.409,1.023,10.057,10.057,5.859,1.368,2.829,2.83,7.364,19.452,10.057,0.45,6.08,1.114,0.819,4.687,1.095
A51157,210.612,0.563,9.716,1.013,1.197,2.187,2.847,6.61,0.409,0.924,9.183,9.183,5.117,1.131,3.144,3.141,6.109,19.452,9.183,0.45,5.288,1.75,0.74,4.094,0.905
A51159,388.846,0.563,9.716,1.013,1.242,2.11,2.847,5.027,0.409,0.958,9.783,9.783,3.872,1.208,2.708,2.709,6.498,19.452,9.783,0.45,4.021,1.688,0.766,3.098,0.967
A51161,1309.713,0.563,9.716,1.013,1.085,2.196,2.847,6.848,0.409,1.329,7.423,7.423,5.299,1.331,2.667,2.663,7.146,19.452,7.423,0.45,5.479,1.757,1.063,4.239,1.064
A51163,543.953,0.563,9.716,1.013,1.046,2.14,2.847,6.286,0.409,1.013,7.481,7.481,4.864,1.163,2.419,2.419,6.272,19.452,7.481,0.45,5.029,1.712,0.811,3.891,0.93
A51165,7945.599,0.563,9.716,1.013,1.436,2.203,2.847,9.441,0.409,2.16,10.395,10.395,7.28,1.93,2.103,2.102,10.323,19.452,10.395,0.45,7.553,1.762,1.728,5.824,1.544
A51171,3018.515,0.563,9.716,1.013,1.246,2.205,2.847,6.371,0.409,1.494,8.44,8.44,4.929,1.42,2.05,2.05,7.631,19.452,8.44,0.45,5.097,1.764,1.195,3.943,1.136
A51177,678.261,0.563,9.716,1.013,1.22,2.077,2.847,5.818,0.409,0.921,9.416,9.416,4.5,1.372,2.616,2.612,7.386,19.452,9.416,0.45,4.655,1.662,0.737,3.6,1.098
A51179,302.362,0.563,9.716,1.013,1.271,2.178,2.847,6.838,0.409,1.154,9.912,9.912,5.259,1.26,2.767,2.767,6.77,19.452,9.912,0.45,5.47,1.742,0.923,4.207,1.008
A51181,8800.021,0.563,9.716,1.013,1.177,1.87,2.847,4.891,0.409,1.039,9.872,9.872,3.778,9.413,2.775,2.775,50.035,19.452,9.872,0.45,3.913,1.496,0.831,3.022,7.531
A51187,360.856,0.563,9.716,1.013,1.162,2.158,2.847,6.117,0.409,0.927,7.771,7.771,4.733,1.14,1.939,1.939,6.152,19.452,7.771,0.45,4.894,1.726,0.742,3.786,0.912
A51193,246.772,0.563,9.716,1.013,1.214,2.387,2.847,5.491,0.409,0.83,9.487,9.487,4.242,1.215,2.739,2.74,6.508,19.452,9.487,0.45,4.393,1.91,0.664,3.394,0.972
A51199,1299.329,0.563,9.716,1.013,1.229,2.256,2.847,4.403,0.409,1.504,10.774,10.774,3.395,1.979,4.407,4.41,10.608,19.452,10.774,0.45,3.522,1.804,1.204,2.716,1.583
A51510,91.364,0.563,9.716,1.013,1.438,1.722,2.847,5.229,0.409,0.974,11.665,11.665,4.03,0.934,1.84,1.835,5.077,19.452,11.665,0.45,4.183,1.377,0.779,3.224,0.747
A51530,91.364,0.563,9.716,1.013,1.02,2.261,2.847,6.328,0.409,0.938,7.444,7.444,4.883,0.897,2.357,2.342,4.868,19.452,7.444,0.45,5.062,1.809,0.75,3.906,0.718
A51540,91.364,0.563,9.716,1.013,1.21,1.877,2.847,5.582,0.409,0.946,10.305,10.305,4.305,0.912,2.725,2.721,4.953,19.452,10.305,0.45,4.466,1.501,0.757,3.444,0.73
A51550,1424.337,0.563,9.716,1.013,1.222,2.358,2.847,3.547,0.409,1.012,10.742,10.742,2.736,1.63,4.32,4.324,8.761,19.452,10.742,0.45,2.837,1.887,0.81,2.189,1.304
A51570,91.364,0.563,9.716,1.013,1.36,1.705,2.847,5.171,0.409,0.967,11.603,11.603,3.985,0.926,3.966,3.967,5.032,19.452,11.603,0.45,4.137,1.364,0.774,3.188,0.741
A51580,91.364,0.563,9.716,1.013,1.054,2.267,2.847,6.346,0.409,0.94,6.911,6.911,4.897,0.9,2.633,2.62,4.882,19.452,6.911,0.45,5.077,1.814,0.752,3.917,0.72
A51600,91.364,0.563,9.716,1.013,1.487,1.931,2.847,5.77,0.409,0.969,13.29,13.29,4.452,0.939,4.232,4.232,5.107,19.452,13.29,0.45,4.616,1.545,0.775,3.562,0.751
A51610,91.364,0.563,9.716,1.013,1.506,1.935,2.847,5.783,0.409,0.971,13.057,13.057,4.463,0.941,2.323,2.324,5.12,19.452,13.057,0.45,4.626,1.548,0.776,3.57,0.753
A51630,91.364,0.563,9.716,1.013,1.305,1.895,2.847,5.642,0.409,0.953,10.363,10.363,4.352,0.921,2.071,2.062,5.002,19.452,10.363,0.45,4.514,1.516,0.762,3.482,0.737
A51650,91.364,0.563,9.716,1.013,0.963,1.639,2.847,4.933,0.409,0.939,7.728,7.728,3.799,0.893,3.829,3.833,4.845,19.452,7.728,0.45,3.946,1.311,0.751,3.039,0.715
A51660,91.364,0.563,9.716,1.013,1.462,2.341,2.847,6.591,0.409,0.971,10.806,10.806,5.089,0.936,2.186,2.183,5.092,19.452,10.806,0.45,5.273,1.873,0.777,4.071,0.749
A51670,91.364,0.563,9.716,1.013,1.806,1.813,2.847,5.556,0.409,1.014,17.814,17.814,4.286,0.979,4.804,4.804,5.338,19.452,17.814,0.45,4.445,1.451,0.811,3.428,0.783
A51678,91.364,0.563,9.716,1.013,1.032,2.263,2.847,6.334,0.409,0.938,7.426,7.426,4.887,0.898,2.042,2.042,4.873,19.452,7.426,0.45,5.067,1.81,0.751,3.91,0.718
A51680,91.364,0.563,9.716,1.013,1.149,1.867,2.847,5.547,0.409,0.941,8.813,8.813,4.278,0.907,2.515,2.514,4.924,19.452,8.813,0.45,4.438,1.494,0.753,3.422,0.726
A51683,91.364,0.563,9.716,1.013,1.375,1.908,2.847,5.69,0.409,0.959,11.365,11.365,4.39,0.927,4.559,4.563,5.041,19.452,11.365,0.45,4.552,1.527,0.767,3.512,0.742
A51685,91.364,0.563,9.716,1.013,1.389,1.909,2.847,5.697,0.409,0.96,11.602,11.602,4.395,0.929,4.656,4.66,5.049,19.452,11.602,0.45,4.557,1.527,0.768,3.516,0.743
A51700,91.364,0.563,9.716,1.013,1.237,1.682,2.847,5.088,0.409,0.957,10.827,10.827,3.92,0.914,4.316,4.32,4.967,19.452,10.827,0.45,4.071,1.346,0.766,3.136,0.732
A51710,91.364,0.563,9.716,1.013,1.347,1.703,2.847,5.163,0.409,0.966,12.37,12.37,3.978,0.925,4.524,4.528,5.025,19.452,12.37,0.45,4.13,1.363,0.773,3.182,0.74
A51730,91.364,0.563,9.716,1.013,1.294,1.693,2.847,5.126,0.409,0.962,10.558,10.558,3.95,0.92,2.557,2.558,4.997,19.452,10.558,0.45,4.101,1.354,0.769,3.16,0.736
A51735,91.364,0.563,9.716,1.013,0.9,1.629,2.847,4.901,0.409,0.935,7.044,7.044,3.774,0.889,3.705,3.709,4.822,19.452,7.044,0.45,3.921,1.303,0.748,3.019,0.711
A51740,91.364,0.563,9.716,1.013,1.369,1.708,2.847,5.178,0.409,0.968,12.706,12.706,3.99,0.927,4.536,4.54,5.037,19.452,12.706,0.45,4.143,1.366,0.774,3.192,0.741
A51760,91.364,0.563,9.716,1.013,1.407,1.715,2.847,5.206,0.409,0.971,11.542,11.542,4.012,0.931,2.839,2.841,5.059,19.452,11.542,0.45,4.165,1.372,0.777,3.209,0.744
A51790,91.364,0.563,9.716,1.013,1.188,2.287,2.847,6.416,0.409,0.949,8.42,8.42,4.951,0.91,2.007,2.007,4.943,19.452,8.42,0.45,5.132,1.83,0.759,3.961,0.728
A51800,3464.542,0.563,9.716,1.013,1.183,1.895,2.847,4.764,0.409,0.985,9.915,9.915,3.682,1.301,3.177,3.176,7.001,19.452,9.915,0.45,3.811,1.516,0.788,2.946,1.041
A51810,5558.151,0.563,9.716,1.013,1.153,2.556,2.847,3.84,0.409,0.907,9.985,9.985,2.962,1.617,4.212,4.215,8.668,19.452,9.985,0.45,3.072,2.045,0.726,2.37,1.294
A51820,91.364,0.563,9.716,1.013,1.238,2.297,2.847,6.446,0.409,0.953,10.795,10.795,4.975,0.915,4.309,4.303,4.968,19.452,10.795,0.45,5.157,1.838,0.762,3.98,0.732
A51830,91.364,0.563,9.716,1.013,1.217,1.679,2.847,5.076,0.409,0.956,10.781,10.781,3.91,0.913,4.46,4.463,4.957,19.452,10.781,0.45,4.061,1.343,0.765,3.128,0.73
A51840,91.364,0.563,9.716,1.013,1.209,2.292,2.847,6.429,0.409,0.95,8.394,8.394,4.962,0.912,2.024,2.025,4.953,19.452,8.394,0.45,5.143,1.834,0.76,3.969,0.73
A54003,861.222,0.563,9.716,1.013,1.239,2.216,2.847,6.324,0.409,0.673,8.596,8.596,4.901,1.161,2.361,2.364,6.265,19.452,8.596,0.45,5.06,1.773,0.538,3.921,0.929
A54023,3167.12,0.563,9.716,1.013,1.323,2.29,2.847,7.487,0.409,0.961,12.572,12.571,5.8,1.253,5.632,5.63,6.749,19.452,12.572,0.45,5.99,1.832,0.769,4.64,1.003
A54027,912.496,0.563,9.716,1.013,1.159,2.198,2.847,6.686,0.409,0.679,7.531,7.531,5.181,1.093,2.15,2.143,5.905,19.452,7.531,0.45,5.348,1.758,0.544,4.145,0.875
A54031,7166.746,0.563,9.716,1.013,1.25,2.232,2.847,7.367,0.409,1.275,8.672,8.672,5.698,1.595,2.943,2.94,8.537,19.452,8.672,0.45,5.894,1.785,1.02,4.558,1.276
A54037,1879.893,0.563,9.716,1.013,1.24,2.224,2.847,5.61,0.409,0.634,8.604,8.604,4.341,1.225,2.038,2.038,6.611,19.452,8.604,0.45,4.488,1.779,0.507,3.473,0.98
A54057,797.977,0.563,9.716,1.013,1.208,2.248,2.847,7.132,0.409,0.779,9.337,9.338,5.529,1.075,3.209,3.203,5.811,19.452,9.337,0.45,5.706,1.798,0.623,4.423,0.86
A54063,677.816,0.563,9.716,1.013,1.067,2.223,2.847,6.949,0.409,0.64,7.104,7.104,5.387,1.135,2.952,2.945,6.123,19.452,7.104,0.45,5.559,1.779,0.512,4.309,0.908
A54065,310.617,0.563,9.716,1.013,1.214,2.232,2.847,7.024,0.409,0.708,8.527,8.527,5.442,1.089,2.869,2.872,5.883,19.452,8.527,0.45,5.619,1.786,0.567,4.353,0.871
A54071,4564.004,0.563,9.716,1.013,1.128,2.26,2.847,7.451,0.409,1.091,7.003,7.003,5.765,1.36,2.46,2.457,7.296,19.452,7.003,0.45,5.961,1.808,0.873,4.612,1.088
A54077,510.892,0.563,9.716,1.013,1.379,2.39,2.847,6.931,0.409,0.629,15.303,15.303,5.44,1.192,8.666,8.673,6.439,19.452,15.303,0.45,5.544,1.912,0.503,4.352,0.954
A54093,252.434,0.563,9.716,1.013,1.358,2.304,2.847,7.225,0.409,0.735,16.127,16.127,5.761,1.078,9.735,9.734,5.833,19.452,16.127,0.45,5.78,1.843,0.588,4.609,0.862
B24001,362.802,0.563,9.716,1.013,1.204,2.178,2.847,7.224,0.409,0.67,9.322,9.322,5.589,1.229,3.484,3.483,6.627,19.452,9.322,0.45,5.779,1.742,0.536,4.471,0.983
B24021,829.211,0.563,9.716,1.013,1.36,2.183,2.847,5.745,0.409,0.563,11.21,11.21,4.444,2.398,3.094,3.094,12.877,19.452,11.21,0.45,4.596,1.746,0.45,3.555,1.919
B42001,3028.97,0.563,9.716,1.013,1.388,2.254,2.847,6.717,0.409,0.872,12.749,12.749,5.2,1.884,5.201,5.211,10.114,19.452,12.749,0.45,5.374,1.803,0.697,4.16,1.507
B42009,956.548,0.563,9.716,1.013,1.243,2.197,2.847,6.848,0.409,0.635,9.177,9.177,5.305,1.745,3.909,3.907,9.384,19.452,9.177,0.45,5.478,1.758,0.508,4.244,1.396
B42015,1108.623,0.563,9.716,1.013,1.265,2.313,2.847,6.529,0.409,0.618,10.091,10.091,5.066,1.795,4.206,4.198,9.655,19.452,10.091,0.45,5.223,1.851,0.495,4.053,1.436
B42027,885.53,0.563,9.716,1.013,1.254,3.183,2.847,6.099,0.409,0.636,10.713,10.713,4.726,1.922,4.027,4.021,10.332,19.452,10.713,0.45,4.879,2.546,0.509,3.781,1.538
B42035,1006.961,0.563,9.716,1.013,1.279,2.115,2.847,6.344,0.409,0.663,10.474,10.474,4.916,2.458,3.795,3.798,13.19,19.452,10.474,0.45,5.075,1.692,0.53,3.933,1.967
B42041,1102.502,0.563,9.716,1.013,1.358,2.2,2.847,6.668,0.409,0.671,11.523,11.523,5.164,2.614,2.999,3.004,14.028,19.452,11.523,0.45,5.334,1.76,0.536,4.131,2.091
B42043,2169.26,0.563,9.716,1.013,1.467,2.223,2.847,6.906,0.409,0.722,12.395,12.395,5.349,2.507,4.243,4.242,13.447,19.452,12.395,0.45,5.525,1.778,0.578,4.279,2.006
B42055,2261.267,0.563,9.716,1.013,1.33,2.221,2.847,6.872,0.409,0.677,10.505,10.505,5.322,3.098,3.353,3.351,16.605,19.452,10.505,0.45,5.498,1.777,0.541,4.258,2.478
B42079,456.943,0.563,9.716,1.013,1.253,2.24,2.847,6.095,0.409,0.66,11.156,11.156,4.723,1.631,5.637,5.637,8.779,19.452,11.156,0.45,4.876,1.792,0.528,3.779,1.305
B42081,745.978,0.563,9.716,1.013,1.254,2.252,2.847,6.114,0.409,0.635,9.601,9.601,4.738,1.783,3.397,3.392,9.581,19.452,9.601,0.45,4.891,1.802,0.508,3.79,1.426
B42119,2294.694,0.563,9.716,1.013,1.315,2.474,2.847,6.455,0.409,0.893,10.402,10.402,5,3.106,3.799,3.794,16.628,19.452,10.402,0.45,5.164,1.979,0.715,4,2.485
B42131,696.294,0.563,9.716,1.013,1.25,2.175,2.847,6.232,0.409,0.639,10.941,10.941,4.833,1.521,4.96,4.943,8.195,19.452,10.941,0.45,4.986,1.74,0.511,3.866,1.217
B51003,446.06,0.563,9.716,1.013,1.241,2.174,2.847,7.294,0.409,0.942,10.944,10.944,5.635,1.174,3.284,3.307,6.337,19.452,10.944,0.45,5.836,1.739,0.753,4.508,0.939
B51009,121.822,0.563,9.716,1.013,1.103,2.145,2.847,6.633,0.409,0.979,9.061,9.061,5.139,1.144,4.739,4.742,6.174,19.452,9.061,0.45,5.306,1.716,0.783,4.112,0.915
B51015,3134.529,0.563,9.716,1.013,1.185,2.034,2.847,6.729,0.409,1.477,9.584,9.584,5.21,1.348,4.338,4.351,7.249,19.452,9.584,0.45,5.383,1.628,1.181,4.168,1.079
B51017,281.343,0.563,9.716,1.013,1.003,2.077,2.847,6.41,0.409,1.001,7.112,7.112,4.959,1.052,3.155,3.15,5.687,19.452,7.112,0.45,5.128,1.662,0.801,3.967,0.842
B51019,372.202,0.563,9.716,1.013,1.091,2.049,2.847,10.778,0.409,0.928,7.946,7.946,8.296,1.218,2.431,2.429,6.563,19.452,7.946,0.45,8.623,1.639,0.742,6.636,0.974
B51023,473.783,0.563,9.716,1.013,1.094,2.108,2.847,6.722,0.409,0.969,8.703,8.703,5.203,1.17,3.23,3.208,6.312,19.452,8.703,0.45,5.377,1.687,0.775,4.163,0.936
B51061,1119.567,0.563,9.716,1.013,1.222,1.667,2.847,6.659,0.409,0.902,9.79,9.79,5.145,1.23,3.227,3.23,6.631,19.452,9.79,0.45,5.327,1.334,0.721,4.116,0.984
B51079,623.178,0.563,9.716,1.013,1.273,2.147,2.847,12.479,0.409,1.186,11.385,11.385,9.574,1.313,4.504,4.502,7.061,19.452,11.385,0.45,9.983,1.717,0.948,7.659,1.05
B51091,1018.085,0.563,9.716,1.013,1.074,2.16,2.847,7.137,0.409,1.12,7.933,7.933,5.529,1.015,3.385,3.388,5.486,19.452,7.933,0.45,5.71,1.728,0.896,4.423,0.812
B51113,808.971,0.563,9.716,1.013,1.261,2.161,2.847,9.315,0.409,0.921,10.676,10.672,7.158,1.361,4.127,4.114,7.316,19.452,10.676,0.45,7.452,1.729,0.737,5.726,1.089
B51125,106.228,0.563,9.716,1.013,1.168,2.167,2.847,6.591,0.409,0.948,9.721,9.721,5.101,1.137,4.828,4.837,6.136,19.452,9.721,0.45,5.273,1.734,0.759,4.081,0.909
B51139,6937.83,0.563,9.716,1.013,1.336,2.112,2.847,9.279,0.409,2.02,10.477,10.477,7.163,1.788,2.917,2.918,9.574,19.452,10.477,0.45,7.423,1.69,1.616,5.73,1.431
B51157,211.753,0.563,9.716,1.013,1.258,2.198,2.847,6.644,0.409,0.929,10.192,10.192,5.144,1.137,3.977,3.979,6.141,19.452,10.192,0.45,5.316,1.758,0.743,4.115,0.909
B51163,544.726,0.563,9.716,1.013,1.092,2.148,2.847,6.309,0.409,1.016,8.206,8.206,4.882,1.167,2.62,2.612,6.293,19.452,8.206,0.45,5.047,1.718,0.813,3.906,0.933
B51165,7940.481,0.563,9.716,1.013,1.21,2.158,2.847,9.278,0.409,2.13,7.622,7.622,7.153,1.904,2.638,2.641,10.182,19.452,7.622,0.45,7.422,1.726,1.704,5.722,1.523
B51171,3018.317,0.563,9.716,1.013,1.236,2.204,2.847,6.366,0.409,1.493,8.863,8.863,4.924,1.42,3.611,3.608,7.626,19.452,8.863,0.45,5.093,1.763,1.194,3.94,1.136
B51187,361.599,0.563,9.716,1.013,1.201,2.165,2.847,6.139,0.409,0.93,8.957,8.957,4.75,1.143,2.659,2.66,6.172,19.452,8.957,0.45,4.911,1.732,0.744,3.8,0.914
B54023,3164.019,0.563,9.716,1.013,1.175,2.263,2.847,7.406,0.409,0.945,7.617,7.617,5.736,1.239,2.019,2.001,6.667,19.452,7.617,0.45,5.924,1.81,0.756,4.589,0.991
B54031,7165.465,0.563,9.716,1.013,1.188,2.221,2.847,7.331,0.409,1.268,7.478,7.478,5.67,1.588,2.089,2.074,8.503,19.452,7.478,0.45,5.865,1.776,1.014,4.536,1.271
B54057,795.939,0.563,9.716,1.013,1.098,2.23,2.847,7.078,0.409,0.77,6.991,6.991,5.487,1.066,1.738,1.733,5.757,19.452,6.991,0.45,5.663,1.784,0.616,4.389,0.852
B54071,4564.559,0.563,9.716,1.013,1.156,2.265,2.847,7.466,0.409,1.094,8.07,8.07,5.776,1.363,3.009,3.01,7.31,19.452,8.07,0.45,5.973,1.812,0.876,4.621,1.09
C42009,956.553,0.563,9.716,1.013,1.243,2.197,2.847,6.848,0.409,0.635,9.078,9.078,5.305,1.745,3.189,3.193,9.384,19.452,9.078,0.45,5.478,1.758,0.508,4.244,1.396
C51015,3132.863,0.563,9.716,1.013,1.099,2.02,2.847,6.685,0.409,1.468,7.834,7.834,5.176,1.341,3.565,3.564,7.205,19.452,7.834,0.45,5.348,1.616,1.175,4.14,1.072
C51165,7942.692,0.563,9.716,1.013,1.314,2.177,2.847,9.348,0.409,2.143,10.877,10.876,7.208,1.915,3.211,3.207,10.243,19.452,10.877,0.45,7.479,1.742,1.714,5.767,1.532
end,,,,,,,,,,,,,,,,,,,,,,,,,
